交通运输部关于做好公路养护工程招标投标工作进一步推动优化营商环境政策落实的通知	概括性措施	一、高度重视优化营商环境
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	城市管理部门负责督促协调指导燃气、热力、供电等市政服务企业提供市政公用服务
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	档案行政管理部门负责监督和指导政府固定资产投资的重大建设项目档案验收工作
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	交通主管部门负责配套停车设施验收的指导工作
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	通信主管部门负责督促协调指导通信等市政服务企业提供市政公用服务
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	市政服务企业负责本企业服务范围内的项目供水、排水、供电、燃气、热力、通信等配套市政公用设施接入、连通和运行服务
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第七条　本市依托北京市投资项目在线审批监管平台(以下简称在线平台)建立统一的北京市建设工程竣工联合验收服务平台(以下简称多验合一平台)，加强各主管部门、市政服务企业信息平台相关数据信息共享交换，支撑跨部门业务协同，推动联合验收全流程无缝衔接
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	住房城乡建设主管部门负责多验合一平台的建设、管理和维护
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第八条　联合验收实行综合告知承诺制
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	住房城乡建设主管部门整合各主管部门需告知和承诺内容，制定综合告知承诺书，一次性告知项目具体建设要求、验收申请材料、验收流程、验收标准等，明确建设单位需承诺的各项内容
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第九条　各主管部门和市政服务企业应当加强信息共享，及时掌握工程项目建设进度和情况，提前服务、主动服务，切实加强联合验收全过程管理，与相关主管部门共享监管数据
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	概括性措施	第二章　强化建设工程质量安全监管
第二章　强化建设工程质量安全监管	描述性措施	第十条　本市建设工程的质量安全应根据项目综合风险等级实施差别化管理
第二章　强化建设工程质量安全监管	描述性措施	工程开工前，建设单位应明确项目综合风险等级，并将项目综合风险等级通过在线平台共享至各主管部门
第二章　强化建设工程质量安全监管	描述性措施	工程建设过程中，建设单位、勘察单位、设计单位、施工单位和监理单位应建立健全风险管控体制机制，制定工作制度，明确责任主体，全面系统识别工程建设各阶段、各环节质量安全风险，采取措施有效管控风险，确保建设工程质量安全
第二章　强化建设工程质量安全监管	描述性措施	建设单位、施工单位和监理单位应当定期对所承担的工程项目各阶段、各环节质量安全风险进行检查，对风险管控情况进行评价，并将检查和评价结果上报至本市统一建立的风险管控平台
第二章　强化建设工程质量安全监管	描述性措施	第十一条　工程建设过程中，住房城乡建设主管部门开展质量安全监督检查，对于低风险项目，取消首次工作交底会，在施工过程中仅开展1次现场监督检查，时间最长不超过1天
第二章　强化建设工程质量安全监管	描述性措施	对于较大风险、重大风险和风险管控差的项目，视项目进展酌情增加监督抽查频次
第二章　强化建设工程质量安全监管	描述性措施	工程各参建单位未按规定实施风险分级管控、发生质量安全事故或存在承诺不兑现等行为的，住房城乡建设主管部门增加随机检查次数，加强事中事后监管
第二章　强化建设工程质量安全监管	描述性措施	第十二条　建立联合检查制度
第二章　强化建设工程质量安全监管	描述性措施	相关主管部门可向住房城乡建设主管部门提出联合检查意向，由住房城乡建设主管部门组织开展联合检查
第二章　强化建设工程质量安全监管	描述性措施	联合检查结束后，各主管部门应分别形成书面检查记录，将检查结果向社会主动公开
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第十四条　施工图综合审查通过后，规划自然资源主管部门多审合一平台将施工图数字化文件推送相关主管部门，并通过在线平台同步推送多验合一平台
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	相关主管部门根据施工图文件，针对本部门相关行政事项提前开展主动服务
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第十九条　自联合验收申请受理之日起15日内，住房城乡建设主管部门应组织相关主管部门完成现场验收并出具验收意见
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	现场验收的具体时间由住房城乡建设主管部门与建设单位协商确定后，通过多验合一平台反馈参加现场验收的主管部门
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	任意一项验收意见为“不通过”的，联合验收为不通过，多验合一平台生成联合验收不通过意见通知书，市(区)住房城乡建设主管部门采取直接送达方式反馈建设单位
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	本市推行联合验收电子印章，
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第二十一条　联合验收不通过的项目，相关主管部门应对发现的违法违规行为责令改正，并一次性告知建设单位需整改事项
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第二十三条　住房城乡建设、人防主管部门依职责分别对工程竣工验收情况(包括工程消防查验情况)、人防工程竣工验收情况一并实施现场验收，包括对工程竣工验收的组织形式、验收程序、执行验收标准是否符合有关规定进行监督，对工程竣工验收备案材料进行抽查，对特殊建设工程进行消防验收或对其他建设工程消防验收备案依规抽查，分别形成工程(人防工程)质量监督报告、消防验收或备案抽查记录
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第二十四条　规划自然资源主管部门确定参加现场验收的，应对规划许可事项落实情况、工程竣工档案自查情况进行抽查
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	不参加现场验收的，应在规定时限内出具规划验收意见和档案验收意见
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第二十五条　检测机构完成特种设备安装监督检验后，将特种设备基本信息、检验相关信息推送至市场监督管理部门
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	特种设备使用登记完成后，市场监督管理部门确定参加现场验收的，对特种设备数量、铭牌等与特种设备使用登记表是否一致进行核验
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	不参加现场验收的，应在规定时限内出具特种设备验收意见
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第二十六条　市(区)交通主管部门(停车管理部门)参加现场验收的，应对停车设施建设单位验收情况进行抽查
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	不参加现场验收的，应在规定时限内出具停车设施验收意见
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第二十七条　水务主管部门取消配套节水设施竣工现场验收，建设项目配套节水设施竣工验收实行告知承诺制
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第二十八条　优化房产测绘成果审核范围
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第二十九条　整合重大建设项目的档案验收和城建档案验收事项
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	对于联合验收涉及政府固定资产投资的重大建设项目，由规划自然资源主管部门通知档案行政管理部门一并实施档案验收，由规划自然资源主管部门明确档案验收意见
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	市政服务企业提前开展主动服务，提供实施方案咨询、设计图纸咨询、现场踏勘等服务事项
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第三十二条　建设单位取得规划许可证后，市政服务企业根据同步推送的市政接入服务需求，主动提供市政接入服务，指导协助建设单位完成小市政工程施工和验收工作，确保符合市政接入连通条件
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第三十三条　建设单位完成项目小市政工程建设后，市政服务企业应于建设单位组织工程竣工验收或自查前，完成供水、排水、供电等配套市政公用设施接入连通
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第三十四条　工程项目通过联合验收后，市政服务企业应当及时提供运行服务
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	对于住宅工程项目，市政服务企业应及时向用户提供供水、排水、供电、燃气、热力、通信服务，确保用户正常使用
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	概括性措施	第六章　强化联合验收事中事后监管
第六章　强化联合验收事中事后监管	描述性措施	第三十五条　各主管部门应按照各自职责，加大对联合验收工作的监管力度，对于参建单位及相关人员违反现行法律法规、标准规范等违法违规行为，依法予以查处
第六章　强化联合验收事中事后监管	描述性措施	第三十六条　各主管部门应加强信用监管，对建设单位承诺事项进行抽查，发现建设单位存在未兑现承诺事项等失信行为的，责令建设单位限期整改，对其在建及新建工程项目增加检查比例和频次
第六章　强化联合验收事中事后监管	描述性措施	情节严重的，在资格资质、招标投标、金融信贷等方面实施联合失信惩戒
第六章　强化联合验收事中事后监管	描述性措施	第三十七条　本市采取政府购买服务方式，委托第三方机构定期对联合验收工作开展情况和用户满意度进行评价
第六章　强化联合验收事中事后监管	描述性措施	第三十八条　本市建立联合验收工作考核机制，考核结果纳入全市绩效考核范围
第六章　强化联合验收事中事后监管	描述性措施	第三十九条　推动联合验收信息公开，工程项目联合验收通过后，住房城乡建设主管部门应当主动公开项目联合验收意见
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第四十一条　各主管部门可以依据本办法制定有关实施办法或者实施细则
北京市房屋建筑和市政基础设施工程竣工联合验收管理暂行办法	描述性措施	第四十二条　本办法自2020年12月30日起施行，《北京市社会投资建设项目联合验收暂行办法》(京建发〔2018〕118号)、《北京市建设工程竣工联合验收实施细则(试行)》(京建发〔2018〕481号)同时废止
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	一、明确办学思想，找准办学定位
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(一)树立正确办学思想
(一)树立正确办学思想	描述性措施	学校必须全面贯彻党的教育方针，坚持社会主义办学方向，落实立德树人根本任务，坚持教育公益性，尊重教育规律，守正守法守信办学
(一)树立正确办学思想	描述性措施	反对和纠正过度逐利、违背道德甚至违法违规的行为，始终保持正确的办学方向
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(二)切实加强党建工作
(二)切实加强党建工作	描述性措施	党的建设有关内容要写入学校章程
(二)切实加强党建工作	描述性措施	涉及学校发展规划、重要改革、人事安排和师生员工切身利益等重大事项，党组织重点从加强党的领导、坚持正确办学方向、严把人员政治素质关、维护校园和谐稳定等方面，参与讨论并提出明确意见，
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(三)找准办学定位
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	二、厘清办学范畴，严格办学标准
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(四)严格办学层次
(四)严格办学层次	描述性措施	学校应实施与高等教育层次相符的教育教学活动
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(五)严格办学条件
(五)严格办学条件	描述性措施	按照相关政策文件配备教育教学设施、场所条件和安全条件
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	三、聚焦突出问题，规范办学行为
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(六)规范用名用语
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(七)调整生源结构
(七)调整生源结构	描述性措施	自觉落实首都城市战略定位要求，合理确定招生范围
(七)调整生源结构	描述性措施	教育行政部门要引导学校优化生源结构，支持学校发挥体制机制优势，成为区域紧缺人才的培养基地、入职培训和职业发展的职教中心、提升文明素养的市民学校
(七)调整生源结构	描述性措施	支持学校主动调整招生模式，由面向受教育者个体转变为服务政府和企事业单位
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(八)开展诚信招生
(八)开展诚信招生	描述性措施	学校应当按规定向社会发布招生简章和广告，并报办学许可机关备案
(八)开展诚信招生	描述性措施	学校应向受教育者发放入学通知书，明确学习形式、学习年限以及学习证书取得办法等，并在其显著位置标注“非学历”字样
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(九)规范收退费工作
(九)规范收退费工作	描述性措施	教育服务费用标准调整时实行“新生新办法，老生老办法”，另有约定的除外
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十)严格管理教学点
(十)严格管理教学点	描述性措施	学校办学场所原则上一校一址，严格控制增设教学点
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十一)规范合作办学
(十一)规范合作办学	描述性措施	合作办学应以整合利用外部资源、提高人才培养质量为目的，同时履行学校内部法律咨询和风险评估程序
(十一)规范合作办学	描述性措施	合作办学应以学校为主进行日常管理
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十二)严控出租校园场所
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	四、实施法人治理，加强内部管理
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十三)完善法人治理结构
(十三)完善法人治理结构	描述性措施	章程修改审议程序由学校依法依规自主确定，并在章程中载明
(十三)完善法人治理结构	描述性措施	章程修订案应通过办学许可机关审查，并报法人登记机关，依规向社会公告
(十三)完善法人治理结构	描述性措施	决策机构要建立健全议事规则和相应监督机制
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十四)规范财务资产管理
(十四)规范财务资产管理	描述性措施	学校应当建立健全学校资产和财务管理制度，在每个会计年度结束时制作财务会计报告，委托具有相应资质的会计师事务所依法进行审计，并向社会公布审计结果
(十四)规范财务资产管理	描述性措施	学校应当依法开设并使用学费专用账户，学费收入主要用于教育教学活动、改善办学条件和保障教职工待遇
(十四)规范财务资产管理	描述性措施	学校应当依法保护教职工的工资、福利待遇和其他合法权益，并为教职工缴纳社会保险费
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十五)实施信息公开制度
(十五)实施信息公开制度	描述性措施	学校应当通过学校网站向社会公布上述信息，没有网站的，应当通过报刊、杂志、广播、电视等校外媒体予以公开
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	五、完善治理机制，加强监督管理
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十六)构建市区两级监管体制
(十六)构建市区两级监管体制	描述性措施	市级教育行政部门作为办学许可机关负责全市非学历高等教育的统筹规划、综合协调和宏观管理，依法实施行政许可和备案，组织实施年检工作，管理办学资质
(十六)构建市区两级监管体制	描述性措施	区级教育行政部门对学校实施日常监管，强化校园安全管理
(十六)构建市区两级监管体制	描述性措施	全市建立市区工作例会制度，进一步实现信息共享、综合研判，促进监管协同，提升监管效能
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十七)完善年检制度和“接诉即办”工作机制
(十七)完善年检制度和“接诉即办”工作机制	描述性措施	强化年检制度，不断优化年检标准，规范工作流程，年检结果及时向社会公布，引导学校规范诚信办学
(十七)完善年检制度和“接诉即办”工作机制	描述性措施	加强年检结果的使用，对未通过年检的学校，依法作出处理
(十七)完善年检制度和“接诉即办”工作机制	描述性措施	强化学校“接诉即办”响应机制，及时受理信访投诉，在规定时间内反馈办理结果，切实解决群众合理诉求
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十八)完善督导专员制度
(十八)完善督导专员制度	描述性措施	市级教育行政部门向学校委派督导专员，督导专员同时担任党建工作联络员
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(十九)建立健全风险预警机制
(十九)建立健全风险预警机制	描述性措施	学校如发生办学异常情况且直接影响稳定办学的，教育行政部门启动风险预警机制，向相关政府部门发布预警提示，并依法向公众发布入学风险提示
(十九)建立健全风险预警机制	描述性措施	对于办学异常学校的法人登记类型变更，以及举办者、办学层次、办学地址等变更事项，严格程序要求，加强审核工作
北京市教育委员会关于进一步规范民办非学历高等教育机构办学行为的意见	概括性措施	(二十)推进转型发展
(二十)推进转型发展	描述性措施	对办学定位与首都功能定位不相符、但具备一定办学条件的学校，引导其转型发展
(二十)推进转型发展	描述性措施	市区教育行政部门加强协调配合，在学校变更办学层次、类型过程中简化程序，促进学校顺利转型
(二十)推进转型发展	描述性措施	在行政检查过程中，发现学校不再具备办学条件或达不到设置标准的，市级教育行政部门不予延续办学许可
(二十)推进转型发展	描述性措施	同时，学校应主动向市级教育行政部门申请终止办学，制定安置处理工作方案，自行组织财务清算，妥善安置师生员工，市级教育行政部门加强工作指导，确保其平稳有序退出
(二十)推进转型发展	描述性措施	对到期未延续办学许可且未主动申请终止办学的，市级教育行政部门依法办理办学许可注销手续
(二十)推进转型发展	描述性措施	国家或北京市出台涉及非学历高等教育机构办学行为新规定的，按新规定的具体要求执行
北京市第一中级人民法院关于印发《北京破产法庭破产重整案件办理规范(试行)》的通知	概括性措施	为深入贯彻落实中央、市委、最高法院和市高院优化法治化营商环境的部署要求，进一步加强破产审判工作，提升破产重整案件审判专业化、规范化水平，保障破产重整程序市场化、法治化推进，助力持续优化首都营商环境，北京破产法庭结合工作实际，制定《北京破产法庭破产重整案件办理规范(试行)》，
北京市第一中级人民法院关于印发《北京破产法庭破产重整案件办理规范(试行)》的通知	概括性措施	第二条　北京破产法庭应充分运用破产重整制度，积极拯救具有重整价值和重整可能的困境企业
北京市第一中级人民法院关于印发《北京破产法庭破产重整案件办理规范(试行)》的通知	概括性措施	第三条　审理破产重整案件应当坚持依法、公平、高效的原则，并应当尊重商业规律和市场主体意思自治，切实发挥能动司法理念和创新精神
北京市第一中级人民法院关于印发《北京破产法庭破产重整案件办理规范(试行)》的通知	概括性措施	第十四条　申请审查期间，人民法院根据现有材料和现有情况，查明债务人是否具有重整原因，并初步判断债务人是否具有一定的重整价值和重整可能
北京市第一中级人民法院关于印发《北京破产法庭破产重整案件办理规范(试行)》的通知	概括性措施	第十八条　北京破产法庭负责接收重整申请材料并出具书面凭证
北京市第一中级人民法院关于印发《北京破产法庭破产重整案件办理规范(试行)》的通知	概括性措施	第十九条　北京破产法庭对重整申请材料依法进行形式审查
北京市第一中级人民法院关于印发《北京破产法庭破产重整案件办理规范(试行)》的通知	概括性措施	第二十五条　听证应当制作会议记录，由审判人员、参加人员签字
北京市规划和自然资源委员会关于“区块链+不动产登记”应用场景上线的通知	概括性措施	为进一步优化营商环境，促进利企便民，落实北京市政务服务领域区块链应用行动计划(2020年)，我委会同市住房城乡建设委、市税务局和市城市管理委等部门基于区块链技术升级了北京市不动产登记信息平台，自2020年2月8日起，推出7个“区块链+不动产登记”应用场景，实现了申请信息、共享数据和登记结果等内容的不可篡改和可追溯
北京市规划和自然资源委员会关于“区块链+不动产登记”应用场景上线的通知	描述性措施	抵押登记业务办理采取系统辅助人工审批的方式，通过OCR识别技术从影像件中提取相关信息，与申请信息进行比对，标识出填写有误或不一致的地方，辅助登记业务人员进行审批，减轻业务人员的审核工作量，提高审核效率，压缩办理时间
北京市规划和自然资源委员会关于“区块链+不动产登记”应用场景上线的通知	描述性措施	应用区块链技术对存量房交易登记一网通办流程进行优化后，在现场核验环节，申请人采用现场缴税方式的，登记人员进行税费代征，申请人采用网上缴税方式的，登记部门从区块链平台上拉取缴税结果信息，两种方式都不需要申请人再提供契税完税证明，精简申请材料，优化业务流程，切实方便企业和群众
北京市规划和自然资源委员会关于“区块链+不动产登记”应用场景上线的通知	描述性措施	(一)各部门要加大宣传力度，对于符合应用区块链技术办理条件的登记业务，引导办事的企业和群众利用区块链技术应用场景进行办理，提升办理效率、压缩办理时间
北京市规划和自然资源委员会关于“区块链+不动产登记”应用场景上线的通知	描述性措施	(二)各部门要严格按照岗位职责相关文件要求办理登记业务，其中网上预审岗位按照《不动产登记、房屋交易及税收征管领域办事“一网、一门、一次”服务规则(试行)》执行审核
北京市规划和自然资源委员会关于“区块链+不动产登记”应用场景上线的通知	描述性措施	(三)各部门要严格按照办理时限相关文件要求办理登记业务，加强质量检查
北京市规划和自然资源委员会关于“区块链+不动产登记”应用场景上线的通知	描述性措施	(四)各部门要严格按照精简材料相关要求办理登记业务，属于精简范围内的材料不得要求申请人提交，并按照档案归档相关文件要求进行归档
北京市规划和自然资源委员会关于完善简易低风险工程建设项目规划许可审批服务工作的意见	概括性措施	一、按照“双快”原则提高行政许可审批工作效率
一、按照“双快”原则提高行政许可审批工作效率	描述性措施	市规划自然资源委各分局要按照“符合办理要求的快速办理，不符合办理要求的要一次告知、快速退回”的原则，高效办理简易低风险项目建设工程规划许可
一、按照“双快”原则提高行政许可审批工作效率	描述性措施	(一)在受理阶段，要严格按照简易低风险项目清单，判定申报项目是否属于简易低风险工程，对于用地权属清晰、历史上无欠缴政府土地收益等申报材料齐全符合受理标准的项目，要及时受理
一、按照“双快”原则提高行政许可审批工作效率	描述性措施	对于不符合受理标准的项目，要一次性明确告知申请单位有关原因，并主动服务，对于符合普通项目受理标准的，及时按照普通项目进行受理
一、按照“双快”原则提高行政许可审批工作效率	描述性措施	(二)在办理阶段，对于已经过“多规合一”协同平台提供咨询服务的项目，申报材料符合“多规合一”协同平台咨询意见，审批部门即可快速做出规划许可决定
一、按照“双快”原则提高行政许可审批工作效率	描述性措施	对于未经过“多规合一”协同平台提供咨询服务的项目，审批部门要依据相关法律法规规章、《北京城市总体规划(2016年一2035年)》、《建设项目规划使用性质正面和负面清单》等的要求，对于项目的建筑使用性质、建筑规模、建筑高度、设计方案等内容进行审查，对于符合审批标准的项目，快速做出行政许可决定
一、按照“双快”原则提高行政许可审批工作效率	描述性措施	对于不符合审批标准的项目，要一次性明确告知申请单位有关原因，及时核发不予许可决定书
一、按照“双快”原则提高行政许可审批工作效率	描述性措施	对于复杂疑难项目，要及时请示报告
北京市规划和自然资源委员会关于完善简易低风险工程建设项目规划许可审批服务工作的意见	概括性措施	二、严格执行办理时限及相关工作纪律
二、严格执行办理时限及相关工作纪律	描述性措施	(一)市规划自然资源委各分局要严格执行简易低风险项目建设工程规划许可证办理工作时限，不得超过5个工作日
二、严格执行办理时限及相关工作纪律	描述性措施	(二)市规划自然资源委各分局要严格按照简易低风险工程项目申报材料清单收取相关材料，严禁受理人员、审批人员要求申请单位提供材料清单以外的文件资料
二、严格执行办理时限及相关工作纪律	描述性措施	(三)严禁审批人员对项目进行提前预审，严禁审批人员干预窗口受理工作
二、严格执行办理时限及相关工作纪律	描述性措施	(四)对于受理及办理过程中发现的问题，要一次性书面告知建设单位，严禁分多次核发不予受理或不予许可决定书
北京市规划和自然资源委员会关于完善简易低风险工程建设项目规划许可审批服务工作的意见	概括性措施	三、高度重视并加强统筹协调工作
三、高度重视并加强统筹协调工作	描述性措施	(一)市规划自然资源委各分局要高度重视简易低风险项目规划行政审批工作，加强本单位内部、各相关委办局之间的沟通协作，提高服务质量
三、高度重视并加强统筹协调工作	描述性措施	(二)各相关部门要积极配合、全力协助市规划自然资源委共同做好简易低风险项目规划行政许可审批办理工作
北京市规划和自然资源委员会关于开通利害关系人在线查询不动产登记信息并获取查询结果的通知	描述性措施	(二)各区不动产登记部门需认真审核利害关系人上传的申请材料，不再收取纸质材料
北京市规划和自然资源委员会关于开通利害关系人在线查询不动产登记信息并获取查询结果的通知	描述性措施	申请材料齐全且符合查询规定的，登记部门应出具《不动产登记查询结果告知单》，明确告知查询申请人所查询的不动产自然状况、权利状况、抵押权登记、预告登记、异议登记及查封登记或其他限制状况等
北京市规划和自然资源委员会关于开通利害关系人在线查询不动产登记信息并获取查询结果的通知	描述性措施	申请材料不齐全或不符合查询规定的，登记部门应告知审核不通过的原因
北京市规划和自然资源委员会关于开通利害关系人在线查询不动产登记信息并获取查询结果的通知	描述性措施	各区不动产登记部门要严格按照通知要求做好利害关系人不动产登记信息在线查询工作，加强业务培训，指派专人负责，按时反馈查询结果
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	以习近平新时代中国特色社会主义思想为指导，全面落实党的十九大和十九届四中全会精神，践行公正司法、司法为民宗旨，坚持民有所呼、我有所应，深度整合全市各级法院诉讼服务、监督管理等资源，推行"接诉即答""接单即办"联系法官工作机制，努力让人民群众在每一个司法案件中感受到公平正义
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	全面推行"接诉即答""接单即办"联系法官工作机制，确保联系法官到位率100%，力争反映事项办结率100%，深化司法公开、转变司法作风、提升司法公信力，不断提升人民群众的获得感
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	服务法官，切实减轻审判团队工作负担
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	服务审判管理，有效积极辅助领导科学决策
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	由审判团队严格按照北京法院《"诉讼服务一体化应用系统"网络工单办理规范》《关于处理"给大法官留言"网民诉求的工作规范》《12368人工语音诉讼服务热线工作规范》等相关规范要求，在规定期限内及时办理工单
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	各院诉讼服务部门应指定联系法官工作联络人，并在相应场所予以公示，负责督促审判业务庭室按期处理和回复诉求
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	各院对人民群众反映的涉重大问题或有紧急情况、有危险苗头的诉求，应及时有效处置，预防和避免发生突发情况、网络舆情或群体性事件
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	市高院诉讼服务办公室每月从涉及反映立案、审判、执行和法官工作作风等多个方面的工单中摘出典型问题，汇总至市高院监察室进行审务督察
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	每月将联系法官诉求集中反映的热点难点重点问题，汇总至市高院审判管理办公室进行专项督查
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	市高院诉讼服务办公室建立月刊、摘报机制，以"诉讼服务一体化应用系统"自动生成的数据为基础，加强对联系法官各类诉求的运用
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	定期对各类诉求及审务督察、专项督查反馈情况进行分析、归类、总结，紧贴审判工作实际，准确把握联系法官工作运行态势，真实反映情况，提出意见建议，务实推动工作，扎实推进整改
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	利用联系法官诉求的大数据分析，梳理总结"未诉先办"问题类型，在人民群众提出诉求前发现问题、解决问题，找准发力方向，推动形成"未诉先办"主动治理格局，力求通过一个诉求解决一类问题，通过一个案例带动专项治理
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	各院要把联系法官工作作为"一把手"工程，实行"一把手抓""抓一把手"，确保联系法官工作高位推动、统筹推进
北京市高级人民法院关于印发《北京市高级人民法院关于全面推行“接诉即答”“接单即办”联系法官工作机制的意见》的通知	描述性措施	同时，各院要建立联系法官工作协调推进机制，进一步增强工作合力，形成跨部门齐抓共促的工作格局
