:START_ID,:END_ID,:TYPE,weight
2401,1683,总结性措施,0.11965959305663738
1683,2892,描述性措施,0.02793796967243635
1683,3285,描述性措施,0.034249173589408426
1683,2309,描述性措施,0.0574724497947926
2401,2137,总结性措施,0.15428106079649442
2137,3417,描述性措施,0.07502920929507104
2137,1575,描述性措施,0.07925185150142339
2401,1289,总结性措施,0.16233530108748392
1289,674,描述性措施,0.08854081423470325
1289,103,描述性措施,0.07379448685278067
2401,3207,总结性措施,0.022187501120198478
2401,1103,总结性措施,0.07337986995819389
1103,2930,描述性措施,0.07337986995819389
2401,164,总结性措施,0.2420744117759641
164,2641,描述性措施,0.07868773715760591
164,1270,描述性措施,0.03461584559996927
164,3208,描述性措施,0.0465680808930397
164,2592,描述性措施,0.04352381458562784
164,3730,描述性措施,0.038678933539721363
2401,3,总结性措施,0.17389984511230025
3,3109,描述性措施,0.02936073846784708
3,509,描述性措施,0.02952010813166274
3,748,描述性措施,0.0564952935553848
3,2908,描述性措施,0.025740983222082056
3,51,描述性措施,0.03278272173532358
2401,695,总结性措施,0.07168824169947957
695,261,描述性措施,0.046579427951874634
695,3135,描述性措施,0.02510881374760493
2401,699,总结性措施,0.013571390468741803
2401,2302,总结性措施,0.1187300748720781
2302,2083,描述性措施,0.055438158521858585
2302,2958,描述性措施,0.02073322443275084
2302,2650,描述性措施,0.042558691917468666
2401,3656,总结性措施,0.19683884854025638
3656,2826,描述性措施,0.06899021313169278
3656,1133,描述性措施,0.0638083950676571
3656,2583,描述性措施,0.04521576385264287
3656,399,描述性措施,0.018824476488263603
2401,2263,总结性措施,0.11419366801691079
2263,1033,描述性措施,0.060706335554632146
2263,897,描述性措施,0.05348733246227865
2401,2233,总结性措施,0.020869479530680926
1616,2327,描述性措施,0.33246795901527904
1616,40,总结性措施,0.031036852552651158
1616,1349,总结性措施,0.12912860973943083
1349,1737,描述性措施,0.07431568549484177
1349,859,描述性措施,0.05481292424458906
1616,3238,总结性措施,0.10248463418226644
3238,3217,描述性措施,0.05085924692449697
3238,361,描述性措施,0.05162538725776947
1616,701,总结性措施,0.06800725018878144
701,3245,描述性措施,0.06800725018878144
1616,1477,总结性措施,0.20016032097723196
1477,1037,描述性措施,0.0863762852467884
1477,1204,描述性措施,0.06916650389488477
1477,2404,描述性措施,0.0446175318355588
1616,1537,总结性措施,0.07915843258269434
1537,139,描述性措施,0.07915843258269434
1616,3564,总结性措施,0.11136431930300536
3564,3282,描述性措施,0.04299173444566918
3564,212,描述性措施,0.06837258485733617
1616,3566,总结性措施,0.04195603973496131
3566,1376,描述性措施,0.04195603973496131
1616,2699,总结性措施,0.06505526608093631
2699,460,描述性措施,0.06505526608093631
1616,2534,总结性措施,0.10818307365585605
2534,1007,描述性措施,0.08580883653720646
2534,561,描述性措施,0.022374237118649595
1616,898,总结性措施,0.029400787244881134
1616,612,总结性措施,0.18608949466637995
612,441,描述性措施,0.10917302416472591
612,2709,描述性措施,0.04146987512138552
612,786,描述性措施,0.03544659538026853
1616,1990,总结性措施,0.2592090889557413
1990,1115,描述性措施,0.024941147396980248
1990,2644,描述性措施,0.039998303820418975
1990,1728,描述性措施,0.09844078143748043
1990,3044,描述性措施,0.09582885630086166
1616,2445,总结性措施,0.14728758664799446
2445,2228,描述性措施,0.09182143078134551
2445,1915,描述性措施,0.055466155866648936
1616,87,总结性措施,0.36401609626099785
87,2996,描述性措施,0.02974416937958119
87,1486,描述性措施,0.046172888202699096
87,349,描述性措施,0.07900494333815573
87,2976,描述性措施,0.20909409534056184
1616,730,总结性措施,0.17053733966345683
730,1306,描述性措施,0.03696269602205733
730,1473,描述性措施,0.019000756636697556
730,802,描述性措施,0.008568192186819278
730,2760,描述性措施,0.018517958507342277
730,3682,描述性措施,0.03393197109073038
730,2416,描述性措施,0.02440401668856058
730,738,描述性措施,0.029151748531249418
1616,1428,总结性措施,0.15521008905709238
1428,376,描述性措施,0.07540997147645796
1428,527,描述性措施,0.0798001175806344
1616,1042,总结性措施,0.3027884412284059
1042,1373,描述性措施,0.06319942408811642
1042,1613,描述性措施,0.06128584125843433
1042,1743,描述性措施,0.014984335246836082
1042,2333,描述性措施,0.05737862261915204
1042,63,描述性措施,0.10594021801586707
1616,2207,总结性措施,0.33021506541772117
2207,3481,描述性措施,0.09773797842536192
2207,1096,描述性措施,0.03846368728040427
2207,3527,描述性措施,0.04546660288407404
2207,1516,描述性措施,0.09479901690219875
2207,2696,描述性措施,0.05374777992568223
1616,3631,总结性措施,0.030642035021544785
1616,3690,总结性措施,0.15000767894999778
3690,3255,描述性措施,0.032338809890737494
3690,2514,描述性措施,0.06316872088091018
3690,940,描述性措施,0.040618077999328386
3690,2017,描述性措施,0.013882070179021731
1616,451,总结性措施,0.14066690726700018
451,1860,描述性措施,0.055442765209340064
451,2428,描述性措施,0.08522414205766012
1616,2102,总结性措施,0.08468693953315609
2102,1030,描述性措施,0.08468693953315609
1616,1326,总结性措施,0.18513206863784992
1326,615,描述性措施,0.04710892051934091
1326,2985,描述性措施,0.04443364372576948
1326,388,描述性措施,0.056360034511488626
1326,571,描述性措施,0.03722946988125092
1616,654,总结性措施,0.01950397599376193
1616,3176,总结性措施,0.3522261011404151
3176,550,描述性措施,0.0411142777503159
3176,3063,描述性措施,0.11212578130897184
3176,96,描述性措施,0.030034462330739004
3176,1912,描述性措施,0.12190288446965418
3176,3343,描述性措施,0.04704869528073419
1616,228,总结性措施,0.17059425301921832
228,2704,描述性措施,0.10302084577406354
228,1546,描述性措施,0.06757340724515479
1616,3433,总结性措施,0.06282641510617637
3433,3191,描述性措施,0.06282641510617637
1616,3124,总结性措施,0.01684092183947251
1616,2413,总结性措施,0.056679095532875506
2413,3758,描述性措施,0.056679095532875506
1616,312,总结性措施,0.06028946549159999
312,2536,描述性措施,0.06028946549159999
1616,3339,总结性措施,0.09580526400231894
3339,3659,描述性措施,0.028385192538152984
3339,2455,描述性措施,0.06742007146416595
1616,3488,总结性措施,0.02418475848156287
1616,1531,总结性措施,0.10661058882945364
1531,2803,描述性措施,0.06866187547765205
1531,1735,描述性措施,0.023368152376737207
1531,504,描述性措施,0.01458056097506438
1616,149,总结性措施,0.11829798169885145
149,1392,描述性措施,0.050035682708687135
149,1310,描述性措施,0.0442312211321355
149,83,描述性措施,0.02403107785802882
1616,3292,总结性措施,0.06243938939500184
3292,357,描述性措施,0.06243938939500184
1616,3213,总结性措施,0.06893445153593156
3213,37,描述性措施,0.022805255439910663
3213,685,描述性措施,0.06579424461930201
3213,2770,描述性措施,0.037802235017855415
3213,1209,描述性措施,0.03251945599490793
3213,433,描述性措施,0.0486619511185745
3213,1127,描述性措施,0.03772050823551961
1616,2486,总结性措施,0.1186314256586251
2486,1644,描述性措施,0.07511580848635889
2486,3084,描述性措施,0.043515617172266215
1616,1311,总结性措施,0.14597937561150157
1311,2045,描述性措施,0.0795517212752926
1311,2281,描述性措施,0.06642765433620895
2470,1601,总结性措施,0.10999506112836602
2470,2407,总结性措施,0.03482014708411349
2470,758,总结性措施,0.010119436980311917
2470,2473,总结性措施,0.03315432666091572
2473,3638,描述性措施,0.03315432666091572
2470,1111,总结性措施,0.0312888215270338
1111,2678,描述性措施,0.0312888215270338
2470,516,总结性措施,0.01324455509672967
2470,3011,总结性措施,0.04508280080832828
3011,2349,描述性措施,0.04508280080832828
2470,115,总结性措施,0.0930822289447019
115,1649,描述性措施,0.0930822289447019
2470,419,总结性措施,0.055835908311327176
419,1810,描述性措施,0.055835908311327176
2470,678,总结性措施,0.0444701796445949
678,873,描述性措施,0.0444701796445949
2470,3147,总结性措施,0.0366772485708524
3147,1923,描述性措施,0.0366772485708524
2470,3242,总结性措施,0.09884273118510409
3242,27,描述性措施,0.09884273118510409
2470,3602,总结性措施,0.08458405189773845
3602,2249,描述性措施,0.08458405189773845
2470,1924,总结性措施,0.12740256567375693
1924,380,描述性措施,0.04438307964040572
1924,72,描述性措施,0.0386706372250164
1924,2402,描述性措施,0.04434884880833482
2470,3212,总结性措施,0.010737656723870502
2470,510,总结性措施,0.11378878099731227
510,3001,描述性措施,0.11378878099731227
2470,339,总结性措施,0.03367274833441195
339,2512,描述性措施,0.03367274833441195
2470,492,总结性措施,0.0935045054839401
492,1167,描述性措施,0.0935045054839401
2470,2481,总结性措施,0.06247119277683443
2481,946,描述性措施,0.06247119277683443
2470,3253,总结性措施,0.023370297302068795
2470,2168,总结性措施,0.10880938037620695
2168,3363,描述性措施,0.10880938037620695
2470,2306,总结性措施,0.07858435701308289
2306,267,描述性措施,0.07858435701308289
2470,1295,总结性措施,0.049675829250502034
1295,1747,描述性措施,0.049675829250502034
2470,2842,总结性措施,0.10279992504527662
2842,774,描述性措施,0.10279992504527662
2470,1120,总结性措施,0.062168335947383475
1120,682,描述性措施,0.062168335947383475
2470,2450,总结性措施,0.01031296509216581
2470,2282,总结性措施,0.07927174915912999
2282,118,描述性措施,0.07927174915912999
2470,1774,总结性措施,0.054780976760561574
1774,1780,描述性措施,0.054780976760561574
2470,2840,总结性措施,0.014934776723744284
2470,438,总结性措施,0.03865682462423767
438,950,描述性措施,0.03865682462423767
2470,1678,总结性措施,0.054066289723859316
1678,1665,描述性措施,0.054066289723859316
2470,3720,总结性措施,0.08155237806187939
3720,3020,描述性措施,0.03256701978561903
3720,2381,描述性措施,0.04898535827626035
2470,3264,总结性措施,0.06557382560429995
3264,3429,描述性措施,0.04155241924009017
3264,2866,描述性措施,0.02402140636420977
3519,3472,总结性措施,0.17306454312838826
3519,1256,总结性措施,0.11252979462822804
1256,3702,描述性措施,0.11252979462822804
3519,1925,总结性措施,0.04504784846647723
3519,607,总结性措施,0.04459915847277385
3519,2240,总结性措施,0.03650128408417129
2240,1621,描述性措施,0.03650128408417129
3519,3280,总结性措施,0.04387514192547181
3280,2682,描述性措施,0.04387514192547181
3519,1914,总结性措施,0.01181175132058261
3519,775,总结性措施,0.009846033597607114
3519,864,总结性措施,0.07515368746584233
864,1544,描述性措施,0.02195197883209496
864,150,描述性措施,0.053201708633747374
3519,2197,总结性措施,0.02119740948596624
2197,2517,描述性措施,0.02119740948596624
3519,1329,总结性措施,0.05593879461500395
1329,2362,描述性措施,0.05593879461500395
3519,187,描述性措施,0.08009080402204773
3519,3478,描述性措施,0.07905216690824578
1067,2966,描述性措施,0.057356386228649775
1067,3457,描述性措施,0.033361238895718626
1067,1340,描述性措施,0.009487903000822874
3017,429,总结性措施,0.10534917238581824
429,2041,描述性措施,0.10534917238581824
3017,2884,总结性措施,0.15382461468526493
2884,1893,描述性措施,0.045034953709333476
2884,2658,描述性措施,0.05130105849623915
2884,2868,描述性措施,0.0410192665395436
2884,3681,描述性措施,0.016469335940148697
3017,1276,总结性措施,0.00940436125153815
3017,1058,描述性措施,0.054110144420429065
3017,232,描述性措施,0.04523524432294042
3017,1408,描述性措施,0.04665735053810409
3017,163,总结性措施,0.09892235845838854
163,2146,描述性措施,0.09892235845838854
3017,2787,总结性措施,0.16060991658605572
2787,2841,描述性措施,0.16060991658605572
3017,2011,总结性措施,0.07176879568814326
2011,1884,描述性措施,0.07176879568814326
3017,691,总结性措施,0.1999423551464019
691,491,描述性措施,0.07210944227044
691,3669,描述性措施,0.06466982886242667
3017,249,总结性措施,0.019557088091080744
249,1374,描述性措施,0.019557088091080744
691,1014,描述性措施,0.06316308401353522
3017,1153,总结性措施,0.13466545479775927
1153,456,描述性措施,0.045299562980433354
1153,1372,描述性措施,0.0317033352312883
1153,952,描述性措施,0.057662556586037604
3017,2037,总结性措施,0.10068354632324664
2037,3563,描述性措施,0.03562434016946733
2037,2159,描述性措施,0.0650592061537793
2135,262,总结性措施,0.013288283747943839
2135,1856,总结性措施,0.11837946222663456
1856,2437,描述性措施,0.06878019321104589
1856,804,描述性措施,0.04959926901558867
2135,599,总结性措施,0.13651625309625112
599,1393,描述性措施,0.061681302177051825
599,3328,描述性措施,0.07483495091919928
2135,1910,总结性措施,0.09999568113501205
1910,1983,描述性措施,0.09999568113501205
2135,3692,总结性措施,0.09043731670446961
3692,345,描述性措施,0.03422746973857506
3692,2301,描述性措施,0.01655708681309913
3692,1757,描述性措施,0.03965276015279542
2135,1197,总结性措施,0.1410642777061677
1197,398,描述性措施,0.013587333208611689
1197,2013,描述性措施,0.005965539765969475
1197,3005,描述性措施,0.009955175773561555
1197,2813,描述性措施,0.06901637365331656
1197,981,描述性措施,0.042539855304708434
2135,2897,总结性措施,0.02003698901819352
2135,3348,总结性措施,0.07967158782330747
3348,2371,描述性措施,0.07967158782330747
2135,1587,总结性措施,0.06405825707132269
1587,2741,描述性措施,0.046727743422338174
1587,1754,描述性措施,0.017330513648984518
2135,405,总结性措施,0.016063440283523564
405,3621,描述性措施,0.016063440283523564
2135,584,总结性措施,0.0824513525935382
584,3273,描述性措施,0.0824513525935382
2135,272,总结性措施,0.01725885169404786
2135,1113,总结性措施,0.0941330509781844
1113,1956,描述性措施,0.05166357520113261
1113,900,描述性措施,0.042469475777051804
2135,2739,总结性措施,0.1225501193997092
2739,3002,描述性措施,0.02526284939758491
2739,3622,描述性措施,0.07256429785222446
2739,1663,描述性措施,0.024722972149899825
2135,3288,总结性措施,0.022890277144980136
2135,1413,总结性措施,0.254169060988627
1413,1280,描述性措施,0.02190055573470718
1413,2622,描述性措施,0.05334354808341832
1413,926,描述性措施,0.07140214843229488
1413,170,描述性措施,0.0438829641795992
1413,1827,描述性措施,0.06363984455860745
2135,2567,总结性措施,0.1780112581285096
2567,477,描述性措施,0.02332690413204498
2567,3194,描述性措施,0.04551754483132261
2567,2345,描述性措施,0.02019294507766351
2567,3616,描述性措施,0.0889738640874785
2135,2909,总结性措施,0.12215333206719442
2909,1751,描述性措施,0.01957385369012716
2909,344,描述性措施,0.056461785780263576
2909,712,描述性措施,0.046117692596803685
2135,1179,总结性措施,0.014406508868259263
2135,203,总结性措施,0.0964390871072566
203,1541,描述性措施,0.03537800884583662
203,2298,描述性措施,0.06106107826141998
2135,205,总结性措施,0.13224594173498425
205,2860,描述性措施,0.05573096779737274
205,2277,描述性措施,0.02009291140207925
205,3750,描述性措施,0.05642206253553227
2135,3300,描述性措施,0.0549335105593703
2135,3309,描述性措施,0.07468702067191607
1345,2825,总结性措施,0.14725378224718091
1345,1840,描述性措施,0.06721080225367604
2325,240,总结性措施,0.04015639892989322
2325,1079,总结性措施,0.015762795083953778
2325,887,总结性措施,0.04847689742218127
2325,1945,总结性措施,0.0938741915765884
1945,3385,描述性措施,0.0938741915765884
2325,3680,总结性措施,0.06970575099412965
3680,881,描述性措施,0.02400991273554246
3680,610,描述性措施,0.04569583825858718
2325,824,总结性措施,0.0
824,2742,描述性措施,0.0963840403429868
2325,2640,总结性措施,0.039497471295496654
2640,2748,描述性措施,0.039497471295496654
2325,71,总结性措施,0.08753017207639188
71,2703,描述性措施,0.08753017207639188
2325,609,总结性措施,0.017566055874032097
2325,3469,总结性措施,0.061349331651449596
3469,1147,描述性措施,0.061349331651449596
2325,1530,总结性措施,0.043210141591919195
1530,2313,描述性措施,0.043210141591919195
2325,2817,总结性措施,0.04491382897955602
2817,3153,描述性措施,0.04491382897955602
2325,1980,总结性措施,0.020893120956752307
2325,2942,总结性措施,0.0
2942,436,描述性措施,0.05770116571203237
2325,640,总结性措施,0.07067789448259999
640,1526,描述性措施,0.07067789448259999
2325,1198,总结性措施,0.0204183636632854
2325,3390,总结性措施,0.07828229930648607
3390,465,描述性措施,0.03746969979495939
2325,1052,总结性措施,0.05691935934722265
3390,3459,描述性措施,0.04081259951152667
2325,2771,总结性措施,0.1089376117452434
2325,2883,总结性措施,0.0934346046387852
2325,2187,总结性措施,0.007433792270788986
2325,3696,总结性措施,0.07800015762778593
3696,3347,描述性措施,0.07800015762778593
2325,1143,总结性措施,0.053870007493567754
1143,854,描述性措施,0.053870007493567754
2325,3589,总结性措施,0.0708893155904766
3589,835,描述性措施,0.0708893155904766
2139,3331,总结性措施,0.06974652208390525
2139,1574,描述性措施,0.09054403660047379
2139,2972,描述性措施,0.05958449608962072
2139,498,描述性措施,0.0606778974036169
2139,2328,描述性措施,0.030627722645839215
2139,184,描述性措施,0.0874525550855211
2139,1090,描述性措施,0.11728504865249327
2139,3320,总结性措施,0.06045815358123121
3320,1800,描述性措施,0.06045815358123121
2139,3554,总结性措施,0.11815859083101277
3554,539,描述性措施,0.11815859083101277
2139,1682,总结性措施,0.2070670059459428
1682,717,描述性措施,0.1005274229540388
1682,151,描述性措施,0.05298149952460626
1682,2111,描述性措施,0.05355808346729773
2139,728,描述性措施,0.03822644877001977
2139,3444,描述性措施,0.054575134746007864
2139,2322,描述性措施,0.09974486350935677
2139,2602,描述性措施,0.011178550021120367
2816,606,总结性措施,0.009855401278250098
2816,3450,总结性措施,0.008836837102753329
2816,2736,总结性措施,0.09523476932720658
2736,2535,描述性措施,0.09523476932720658
2816,2323,描述性措施,0.018187360360281447
2816,3025,描述性措施,0.07958380632031724
1472,3054,总结性措施,0.07763422485090934
1472,2053,描述性措施,0.03294174122963057
1472,3263,描述性措施,0.07668835543455557
1472,1842,描述性措施,0.10652280000188868
1472,3742,描述性措施,0.03629009951697286
1472,2959,描述性措施,0.10459608142872032
1472,227,描述性措施,0.031097837431912374
1472,1894,描述性措施,0.0717049433162114
1472,2388,描述性措施,0.037488395634876874
1472,3437,描述性措施,0.0502245326499104
1472,99,描述性措施,0.03594506347763034
1472,1365,描述性措施,0.03991396114651307
1472,1972,描述性措施,0.03951964474165882
1472,2615,描述性措施,0.031733014838967684
1472,501,描述性措施,0.04878500125187019
1472,3173,描述性措施,0.03844866430344296
1472,1837,描述性措施,0.08725235354187645
1472,2181,描述性措施,0.04721268647702504
1472,2519,描述性措施,0.046957539577260225
1472,3395,描述性措施,0.03291427571946984
1472,408,描述性措施,0.06408743120500773
1472,1749,描述性措施,0.04375432247770225
1472,268,描述性措施,0.0473300677615807
1472,888,描述性措施,0.03045254588387722
1472,669,描述性措施,0.06556186512212325
1472,245,描述性措施,0.0980563252027901
1472,2305,描述性措施,0.12078437703986071
1472,1814,描述性措施,0.039228249931614154
1472,1324,描述性措施,0.04988725560700438
1472,985,描述性措施,0.09960424364054787
1472,3336,描述性措施,0.12541119163016443
1472,3040,描述性措施,0.08063997102395101
1472,645,描述性措施,0.049785746284208746
1472,1939,描述性措施,0.06822716987929844
1472,2697,描述性措施,0.04217145821970677
1472,1913,描述性措施,0.056548026929104135
1472,2283,描述性措施,0.04408544742619562
1472,1019,描述性措施,0.07356464122760253
1472,641,描述性措施,0.09401551246986949
1472,1089,描述性措施,0.05114746298661364
1472,855,描述性措施,0.029745061450113627
1472,3615,描述性措施,0.057229908879833445
1472,3717,描述性措施,0.026136831207263837
1472,403,描述性措施,0.04533038629891458
1472,771,描述性措施,0.03447038828040593
1472,3098,描述性措施,0.017610589445090027
1472,2324,描述性措施,0.05526494315958692
1472,210,描述性措施,0.06291202974927966
1472,811,描述性措施,0.07608592565277195
1472,2772,描述性措施,0.02800911181757999
1472,1217,描述性措施,0.03425409025915966
1472,2278,描述性措施,0.042310670810529936
1472,2505,描述性措施,0.053485554979918075
1472,3439,描述性措施,0.06170189469013692
1472,2711,描述性措施,0.04609998060003148
1472,689,描述性措施,0.03956809511926353
1472,1951,描述性措施,0.04938836429023081
1472,2213,描述性措施,0.03034978072944992
1472,2707,描述性措施,0.05959042476491956
1472,1055,描述性措施,0.07726778084221762
1472,3698,描述性措施,0.07305369491422001
1472,743,描述性措施,0.10452029977259987
1472,1858,描述性措施,0.06117348815734257
1472,910,描述性措施,0.0664181428079686
1472,1449,描述性措施,0.09290774974076899
1472,3115,描述性措施,0.005423826243481696
1472,1044,描述性措施,0.036840001639831275
1472,844,描述性措施,0.07586860411033652
1472,3275,描述性措施,0.0532480291660273
1472,1116,描述性措施,0.03724714118158917
1472,1267,描述性措施,0.07055816541724458
1472,2965,描述性措施,0.05920682527046002
1472,194,描述性措施,0.06528549595252162
1472,1631,描述性措施,0.07774113594964917
1472,1595,描述性措施,0.03376350171995111
1472,1359,描述性措施,0.0656840124330375
1472,1041,描述性措施,0.05088583806844495
1472,1024,描述性措施,0.05590994111751556
1472,3611,描述性措施,0.038723707411666954
1472,2115,描述性措施,0.03354240735565725
1472,64,描述性措施,0.05500105375317553
1472,1542,描述性措施,0.028339143054307063
1472,33,描述性措施,0.03978012279593334
1472,1263,描述性措施,0.05764099092290296
1472,713,描述性措施,0.03450425695730041
1472,1064,描述性措施,0.01581436142182178
1472,1364,描述性措施,0.05189473881890553
1472,2261,描述性措施,0.038663720907193944
1472,2162,描述性措施,0.06964397596168069
1472,3351,描述性措施,0.15233998308001498
1472,941,描述性措施,0.1206177112770642
1472,1604,描述性措施,0.05277685889698432
1472,1659,描述性措施,0.034683341007778916
1472,2732,描述性措施,0.08956033487431996
1472,1010,描述性措施,0.03940663133211323
1472,2608,描述性措施,0.05147810392564183
1472,2783,描述性措施,0.06861082244754817
1472,3600,描述性措施,0.048022500938474114
690,2067,总结性措施,0.09473158154023438
690,534,描述性措施,0.08938712814877946
690,2304,描述性措施,0.040857237193384834
690,366,描述性措施,0.04189386157672004
690,893,描述性措施,0.0477594729921398
690,535,描述性措施,0.024905653898313566
690,3319,描述性措施,0.03770763872269893
690,1850,描述性措施,0.05106094698996074
690,1680,描述性措施,0.017131865776898125
690,2285,描述性措施,0.04875977226339407
690,1828,描述性措施,0.04507581247857722
690,2878,描述性措施,0.04495351039195676
690,2796,描述性措施,0.08275510883768075
690,2809,描述性措施,0.04482591912024814
690,975,描述性措施,0.07809179158290429
690,785,描述性措施,0.0811128752587635
690,2117,描述性措施,0.0401380603098772
690,1927,描述性措施,0.06747268122099834
690,1221,描述性措施,0.07127308206173877
690,2895,描述性措施,0.1102182724710178
690,2649,描述性措施,0.0449410250863744
690,1816,描述性措施,0.033731357216613925
690,1034,描述性措施,0.0535299513424985
690,1870,描述性措施,0.0804324255169922
690,1871,描述性措施,0.061772938599807654
690,1268,描述性措施,0.018466353470651616
690,991,描述性措施,0.030295386322357624
690,1818,描述性措施,0.08204833116662572
690,2369,描述性措施,0.03969386433446159
690,533,总结性措施,0.04801759284670077
2688,2513,总结性措施,0.07419445481332819
2688,2647,描述性措施,0.13663711660897562
2688,961,描述性措施,0.030482490429650184
2688,943,描述性措施,0.05280919920539688
2688,2515,描述性措施,0.031229834729089852
2688,652,描述性措施,0.07148613827321039
2688,1464,描述性措施,0.0476980383369873
2688,1049,描述性措施,0.03493349658196659
2688,853,描述性措施,0.06834015446057128
2688,314,描述性措施,0.11375334513560666
2688,3423,描述性措施,0.0756148288644894
2688,2202,描述性措施,0.05380839512934805
3154,2846,总结性措施,0.004901380386935688
3154,2463,总结性措施,0.004963499635228296
3154,3630,总结性措施,0.03372693031414864
3630,1203,描述性措施,0.03372693031414864
3154,2384,总结性措施,0.08732268160166569
2384,1219,描述性措施,0.07761528890594843
2384,141,描述性措施,0.009707392695717257
3154,2363,总结性措施,0.005292434927564695
3154,834,总结性措施,0.0072534013712532005
3154,564,总结性措施,0.007583426419302159
3154,1273,总结性措施,0.0045353688023352145
3154,79,总结性措施,0.06235518436043078
79,1292,描述性措施,0.0299304105971337
79,1944,描述性措施,0.03242477376329708
3154,481,总结性措施,0.020448633369257053
481,3294,描述性措施,0.020448633369257053
3154,2606,总结性措施,0.005560538843358501
3154,3046,总结性措施,0.0041604184555710305
3154,1904,总结性措施,0.009889610606622981
3154,3317,总结性措施,0.01029699234895771
3154,2475,总结性措施,0.01635782453844976
3154,2084,总结性措施,0.01982497965296054
3154,3200,总结性措施,0.006500809856146896
3154,2786,总结性措施,0.0056048574166051215
3154,2518,总结性措施,0.005865112795973963
3154,604,总结性措施,0.006613234185790284
3154,3577,总结性措施,0.005350291958816988
3154,2196,总结性措施,0.002856630169645446
3154,3254,总结性措施,0.011091310693335849
3154,310,总结性措施,0.009513785188606756
3154,2690,总结性措施,0.013539663818684098
3154,2949,总结性措施,0.012721577229294227
3154,1414,总结性措施,0.007471089142425329
3154,1623,总结性措施,0.00589551980834524
3154,3265,总结性措施,0.007119685070806472
3154,476,总结性措施,0.006018376427943214
3154,1317,总结性措施,0.005865823338476431
1791,1320,描述性措施,0.06240393970669259
1791,1401,描述性措施,0.03498688763982687
1791,1655,描述性措施,0.048567171904893916
1791,3495,描述性措施,0.05442830130727806
1791,670,描述性措施,0.1116214146963248
1791,1056,描述性措施,0.08943961679553121
1791,2612,描述性措施,0.029420546832395547
718,148,总结性措施,0.06724606878844809
718,377,描述性措施,0.08620900288797338
718,2701,描述性措施,0.10571608755659272
718,2599,描述性措施,0.03247081251487841
718,1617,描述性措施,0.03110730516937973
718,3260,描述性措施,0.014178654744031781
718,499,描述性措施,0.03142301611829377
718,1981,描述性措施,0.04742646096684679
718,1093,描述性措施,0.04693476116822765
3092,1502,总结性措施,0.03638408712821829
3092,3434,描述性措施,0.05121159093098156
3092,3398,描述性措施,0.0406555191885883
3092,2096,描述性措施,0.059503557776212156
744,680,描述性措施,0.0723191530705318
744,2367,描述性措施,0.0392917695837595
744,3299,描述性措施,0.03205348750566693
744,1102,描述性措施,0.027750808182780234
744,3457,描述性措施,0.033361238895718626
744,1340,描述性措施,0.009487903000822874
2940,1482,描述性措施,0.08719579983448504
2940,1564,总结性措施,0.1998168517310121
1564,391,描述性措施,0.10123269444576478
1564,3234,描述性措施,0.0985841572852473
2940,954,总结性措施,0.27591242149857775
954,3110,描述性措施,0.09754739859192942
954,1626,描述性措施,0.07658586677303227
954,447,描述性措施,0.0414339498449136
954,321,描述性措施,0.06034520628870247
2940,923,总结性措施,0.4132924648267138
923,3392,描述性措施,0.0693525580420152
923,2785,描述性措施,0.036929450521547974
923,2850,描述性措施,0.07260846452867525
923,2720,描述性措施,0.04738182457756064
923,263,描述性措施,0.044925796825476295
923,1388,描述性措施,0.05183366714147527
923,273,描述性措施,0.0562765943661978
923,1545,描述性措施,0.03398410882376533
2940,335,总结性措施,0.30754781526720576
335,2454,描述性措施,0.0511130236195915
335,1660,描述性措施,0.07613275682933426
335,1108,描述性措施,0.040717863226904426
335,1068,描述性措施,0.05430613405941976
335,3060,描述性措施,0.057391993179887135
335,3713,描述性措施,0.027886044352068682
2940,2702,总结性措施,0.1515658521840716
2702,461,描述性措施,0.07005629715045225
2702,2136,描述性措施,0.08150955503361935
2940,876,描述性措施,0.06412493612198471
2940,2553,总结性措施,0.3341706695122412
2553,7,描述性措施,0.06880145030198934
2553,1327,描述性措施,0.03290293296920828
2553,1350,描述性措施,0.03654302562134587
2553,752,描述性措施,0.04409397898900674
2553,2215,描述性措施,0.037692014582245546
2553,3050,描述性措施,0.019344369691345974
2553,2733,描述性措施,0.09479289735709948
2940,637,总结性措施,0.013688193905062672
2940,3196,描述性措施,0.06054953301716977
2940,2021,描述性措施,0.0969275463886731
2940,237,描述性措施,0.06561877726365044
2940,2617,描述性措施,0.07899417558659523
2940,757,描述性措施,0.0697408780094621
2940,3048,描述性措施,0.05074431710068396
2940,2274,描述性措施,0.0639902836077129
2940,1804,描述性措施,0.035388886035160806
2940,3458,描述性措施,0.05481349019528602
2940,2715,描述性措施,0.03561091042460163
2940,1886,描述性措施,0.06554454234620202
2940,2585,总结性措施,0.3355236431988045
2585,973,描述性措施,0.09239201060953527
2585,2457,描述性措施,0.02512589731936627
2585,3633,描述性措施,0.06648114417790603
2585,3182,描述性措施,0.0714399199324571
2585,3014,描述性措施,0.08008467115953985
2940,1533,总结性措施,0.38536011188886404
1533,152,描述性措施,0.053638997770201945
1533,223,描述性措施,0.06311436180411954
1533,329,描述性措施,0.0410890111793293
1533,1770,描述性措施,0.037457716242330734
1533,1558,描述性措施,0.08186030388873473
1533,2461,描述性措施,0.040932078327106824
1533,2216,描述性措施,0.023216877817249994
1533,457,描述性措施,0.044050764859790995
